arm,id,source,status,topology_pass,CD,ECD,NC,p95,seconds,delta_CD_vs_initial,delta_ECD_vs_initial,delta_NC_vs_initial,delta_p95_vs_initial,delta_CD_vs_previous_F3,delta_ECD_vs_previous_F3,delta_NC_vs_previous_F3,delta_p95_vs_previous_F3
TK,point2building_00828_z41aca4f400001a79,real_zurich,evaluated,True,1.0022997782772496,1.590089660667294,0.7840158240922985,0.09265621235434122,0.5630000000237487,1.1517224436818907e-05,0.00010952510026474016,4.201081286181463e-07,-9.112796869480133e-05,1.1517224436818907e-05,0.00010952510026474016,4.201081286181463e-07,-9.112796869480133e-05
TK,point2building_01020_z41af1c5900042690,real_zurich,evaluated,True,0.7700308022656746,1.1037972509799088,0.6788592368905356,0.05398210747955422,0.5459999999729916,-0.0007598392145172772,-0.0013390709904628206,0.00035153076108718206,-0.00271977225417374,-0.0007598392145172772,-0.0013390709904628206,0.00035153076108718206,-0.00271977225417374
TK,point2building_01182_z41ac39cc00001edd,real_zurich,evaluated,True,1.0049768553996676,1.3786042477017033,0.7520579022718099,0.09044260441493712,0.5620000000344589,-0.0008423455535839786,-0.0014911018021712685,0.0002001158737141573,-0.006331307520490104,-0.0008423455535839786,-0.0014911018021712685,0.0002001158737141573,-0.006331307520490104
TK,point2building_01226_z434cc37600000036,real_zurich,evaluated,True,1.7183860858811368,2.4914119471172533,0.6742381619245077,0.13491154552912354,0.5470000000204891,0.0015379994785906792,0.002953775913227208,-0.0005026536165445572,-0.008765082538928631,0.0015379994785906792,0.002953775913227208,-0.0005026536165445572,-0.008765082538928631
TK,point2building_01231_z43d783460000001b,real_zurich,evaluated,True,1.1828082326814906,1.9184931444951892,0.7441873309313948,0.4883933023843498,0.5150000000139698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TK,point2building_01232_z43d783d80000001d,real_zurich,evaluated,True,2.044222245758423,3.128366914661279,0.6820226021944509,0.53394654645906,0.5310000000172295,,,,,0.0,0.0,0.0,0.0
TK,point2building_01234_z43eaf3bb00000000,real_zurich,evaluated,True,1.0700624927599423,1.7230311525557807,0.7511960163561042,0.17583177175867407,0.5310000000172295,1.974488116562867e-06,-1.4179162739491602e-05,4.996388275835262e-05,0.0,1.974488116562867e-06,-1.4179162739491602e-05,4.996388275835262e-05,0.0
TK,point2building_01244_z45b11be700005ac6,real_zurich,evaluated,True,1.0670929264948437,1.5568881244644124,0.5890490925711074,0.23833839200828455,0.5469999999622814,-0.0012360297401199372,-0.001012954823289558,-0.0003203078030761253,0.006010714394262789,-0.0012360297401199372,-0.001012954823289558,-0.0003203078030761253,0.006010714394262789
TK,point2building_01496_z41acfcf900040363,real_zurich,evaluated,True,2.236710129622646,3.211879927045911,0.6294653330208198,0.4043870943410512,0.5309999999590218,-0.0015702180671905985,-0.0023427716592103742,0.000251011721196015,-4.996003610813204e-16,-0.0015702180671905985,-0.0023427716592103742,0.000251011721196015,-4.996003610813204e-16
TK,point2building_02062_z45b11b6e00004d35,real_zurich,evaluated,True,1.1741565011318142,1.8768557294517558,0.690693905264959,0.20987050324642703,0.5469999999622814,0.00026649136030076903,0.0006151200359290065,-9.498112518713242e-08,-5.950055872147586e-05,0.00026649136030076903,0.0006151200359290065,-9.498112518713242e-08,-5.950055872147586e-05
TK,point2building_02073_z45b11b6f00004d43,real_zurich,evaluated,True,2.0344068449872497,2.5291199902931805,0.5635784578278953,0.26496052317740176,0.5469999999622814,-0.0017946688123227084,-0.0010653330965886276,6.240856714745391e-07,0.005582427189283645,-0.0017946688123227084,-0.0010653330965886276,6.240856714745391e-07,0.005582427189283645
TK,point2building_02308_z45b11b8c000050a2,real_zurich,evaluated,True,1.2373456327681012,1.647124572097567,0.716138475627748,0.09801928536466159,0.5470000000204891,-0.00022996316936763073,-0.0002045388568334694,3.835673408891793e-07,-0.001154764760560728,-0.00022996316936763073,-0.0002045388568334694,3.835673408891793e-07,-0.001154764760560728
TK,point2building_02420_z4631e26b00000002,real_zurich,evaluated,True,0.42347098874062195,0.5087551405895614,0.8536397191548016,0.19430787215809645,0.5160000000032596,0.007447436212729253,0.0076058232444460305,-0.0006356799914143396,0.01614542236943106,0.007447436212729253,0.0076058232444460305,-0.0006356799914143396,0.01614542236943106
TK,point2building_02648_z478b924900000293,real_zurich,evaluated,True,0.9773072910613319,1.5508992682390565,0.8439874474497053,0.4479718886907218,0.5320000000065193,0.0004122298072073427,0.0006631249800532757,-0.00014792130384067015,0.0,0.0004122298072073427,0.0006631249800532757,-0.00014792130384067015,0.0
TK,point2building_02691_z45b11c0900005eba,real_zurich,evaluated,True,1.9278947780975408,3.229973952707555,0.6456590941156288,0.44398673868737126,0.5469999999622814,-7.66649718104695e-05,0.0006215514293708146,-9.588697251972089e-05,0.011898759630324163,-7.66649718104695e-05,0.0006215514293708146,-9.588697251972089e-05,0.011898759630324163
TK,point2building_02762_z478b924b00000309,real_zurich,evaluated,True,1.3769257314247727,2.1324016668803525,0.7503431638641784,0.44880205290524244,0.5160000000032596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TK,point2building_02842_z478b924d00000360,real_zurich,evaluated,True,0.8572392759815212,1.0425547712705001,0.7221047511125573,0.6878728851333039,0.5470000000204891,-0.0017269412866306455,-0.002107355494752161,-0.0004935073919836164,0.008350372167339803,-0.0017269412866306455,-0.002107355494752161,-0.0004935073919836164,0.008350372167339803
TK,point2building_02888_z5c37184f8d8a0056,real_zurich,evaluated,True,2.4656507981061218,3.400686314666204,0.4774076295455718,3.861787609889508,0.5470000000204891,0.0006757800628180988,0.0010640907570707014,-0.0001266969486066749,0.013942711322862955,0.0006757800628180988,0.0010640907570707014,-0.0001266969486066749,0.013942711322862955
TK,point2building_02926_z478b9252000004a9,real_zurich,evaluated,True,2.3009689833544194,3.015381049491449,0.5799177678616618,2.0266061880811264,0.5320000000065193,-0.001533437352758238,0.001795584216042645,-5.927932442784112e-05,5.1014061571041935e-05,-0.001533437352758238,0.001795584216042645,-5.927932442784112e-05,5.1014061571041935e-05
TK,point2building_03024_z4b29d97200000000,real_zurich,evaluated,True,0.7011738073179543,1.127978176484349,0.6534970602969763,0.7474205904694963,0.5320000000065193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TK,point2building_03060_z4cd103de00000004,real_zurich,evaluated,True,0.20603704113714766,0.4090960955779116,0.8551735365755263,0.0558648290024994,0.5470000000204891,0.0007104987690082498,0.0009191740815465699,0.0001407770979540146,-0.0015469759660189167,0.0007104987690082498,0.0009191740815465699,0.0001407770979540146,-0.0015469759660189167
TK,point2building_03096_z5061a3c42f350000,real_zurich,evaluated,True,0.5080716432821855,0.5769645714186533,0.8635514145692207,0.07305754066117282,0.5,0.0042314426988198095,0.004076190821443726,0.0003801238969154408,-0.0028895701894803005,0.0042314426988198095,0.004076190821443726,0.0003801238969154408,-0.0028895701894803005
TK,point2building_03120_z47050adb000005fd,real_zurich,evaluated,True,0.9252423655518205,1.2516178864382135,0.8048755259572232,0.27992021961532587,0.5619999999762513,-0.0020661229836345107,-0.016404808773468282,7.640933018859819e-06,-0.001172736647808148,-0.0020661229836345107,-0.016404808773468282,7.640933018859819e-06,-0.001172736647808148
TK,point2building_03177_z57b4146355ea0033,real_zurich,evaluated,True,1.379240907283066,1.834913303459078,0.6548112863783526,0.07576687128677805,0.5459999999729916,-0.0011112877557442058,-0.0016535233993675291,0.00024919260029943047,-0.001687460706992619,-0.0011112877557442058,-0.0016535233993675291,0.00024919260029943047,-0.001687460706992619
TK,point2building_03215_z47050ae1000007c1,real_zurich,evaluated,True,3.823949221534819,4.456584536473076,0.5677661110507299,0.18538731657456115,0.5160000000032596,-0.001051683278159743,-0.0013624711625803698,3.1298370133381326e-06,0.00743644590783607,-0.001051683278159743,-0.0013624711625803698,3.1298370133381326e-06,0.00743644590783607
TK,point2building_03331_z4c11dac00000001b,real_zurich,evaluated,True,0.14777391903068532,0.16281989386129064,0.8928297900585977,0.11067165003525699,0.5,0.0020823694586658004,0.0023083818441436976,-0.0005874622375749983,0.007467818725294256,0.0020823694586658004,0.0023083818441436976,-0.0005874622375749983,0.007467818725294256
TK,point2building_03541_z54fd6d3616b10066,real_zurich,evaluated,True,1.3597898986398465,1.962717576167181,0.7447091089285288,0.4268838558675,0.5160000000032596,-0.00199472147588442,-0.0030034588548786267,0.00044944038217875626,3.8138980862356675e-10,-0.00199472147588442,-0.0030034588548786267,0.00044944038217875626,3.8138980862356675e-10
TK,point2building_03584_z45b11bd100005843,real_zurich,evaluated,True,2.6997599679507878,3.9046576193786118,0.5676568577216723,0.44668595063535715,0.5459999999729916,-0.0003396542421598703,-0.0008700175136731048,6.072123674227825e-05,-0.0008444996590270537,-0.0003396542421598703,-0.0008700175136731048,6.072123674227825e-05,-0.0008444996590270537
TK,point2building_03749_z4756d98a00000752,real_zurich,evaluated,True,0.7155068635714555,0.9029697012087905,0.8423432007298446,0.06335691038626555,0.6410000000032596,0.003145260038178166,-6.844818714557555e-05,0.0030573624121373877,-0.0008890535541670463,0.003145260038178166,-6.844818714557555e-05,0.0030573624121373877,-0.0008890535541670463
TK,point2building_04146_z54feb0f4c2d60023,real_zurich,evaluated,True,1.3363976009486338,2.0608002473784657,0.7525029508393177,0.3897058055753244,0.5320000000065193,0.0006186966852208542,0.0005373152561944927,-0.00024995254126114475,5.034037076079301e-10,0.0006186966852208542,0.0005373152561944927,-0.00024995254126114475,5.034037076079301e-10
TK,point2building_04198_z4cf7a30100000000,real_zurich,evaluated,True,0.35459946189697633,0.5069022169881563,0.8742532755748498,0.1969009203375715,0.5160000000032596,9.182603988611149e-05,0.0001760499942600191,0.00010583095168148482,0.0002969925329395495,9.182603988611149e-05,0.0001760499942600191,0.00010583095168148482,0.0002969925329395495
TK,point2building_04264_z463f41f7000004a3,real_zurich,evaluated,True,1.7721308236566053,2.271454048568325,0.6450118263749275,0.08519220604254972,0.5149999999557622,0.000983061452257239,0.0011158847747272382,-0.0006427769986744325,-0.004409700750089091,0.000983061452257239,0.0011158847747272382,-0.0006427769986744325,-0.004409700750089091
TK,point2building_04435_z5aa795dc967900fa,real_zurich,evaluated,True,1.2387179760098381,2.3268080485518174,0.617215591524733,2.717398561072259,0.6100000000442378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TK,point2building_04499_z4961a69d00000000,real_zurich,evaluated,True,2.357194695564983,3.3196709824211137,0.43993183596163843,0.846416086247621,0.5630000000237487,5.58073021483807e-06,0.0005005254047070196,-8.672946728027764e-05,0.00472748302199455,5.58073021483807e-06,0.0005005254047070196,-8.672946728027764e-05,0.00472748302199455
TK,point2building_04700_z5cd2c7b8e3ae0027,real_zurich,evaluated,True,1.0434945041645567,1.610850882750575,0.7411295527673892,0.8668222892131975,0.6089999999967404,0.00230677185540884,-0.0005044961404387927,0.0006854570279813954,0.0016760946912127705,0.00230677185540884,-0.0005044961404387927,0.0006854570279813954,0.0016760946912127705
TK,polygnn_mini_DEBY_LOD2_104575493,synthetic_mini,evaluated,True,1.0370947407017714,2.1649336587184687,0.6539059622022146,1.0517429533886693,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TK,polygnn_mini_DEBY_LOD2_18272204,synthetic_mini,evaluated,True,0.2384543913200474,0.2315014670140783,0.9747721947445961,0.2706885637637884,0.5780000000377186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TK,polygnn_mini_DEBY_LOD2_21464190,synthetic_mini,evaluated,True,0.7964770554977213,1.5110669398898269,0.833251343000809,3.9425000384834714,0.5779999999795109,,,,,0.0,0.0,0.0,0.0
TK,polygnn_mini_DEBY_LOD2_42758236,synthetic_mini,evaluated,True,0.35071461119424285,0.6570064403016115,0.954651579599521,0.8726755091985521,0.5320000000065193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TK,polygnn_mini_DEBY_LOD2_4322128,synthetic_mini,evaluated,True,0.2478053663255702,0.410790680385113,0.9411147987110122,0.28874179391907656,0.5779999999795109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TK,polygnn_mini_DEBY_LOD2_4374954,synthetic_mini,evaluated,True,0.1788146791315427,0.09668892636670498,0.9760960261459151,0.15257581961319708,0.6089999999967404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TK,polygnn_mini_DEBY_LOD2_4473468,synthetic_mini,evaluated,True,0.35428537628893253,0.5837151013468241,0.9057428491435326,2.0565176602849964,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TK,polygnn_mini_DEBY_LOD2_4616699,synthetic_mini,evaluated,True,0.2545597537063012,0.2558331532355502,0.9697163469467667,0.34348438692757377,0.5309999999590218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TK,polygnn_mini_DEBY_LOD2_4620050,synthetic_mini,evaluated,True,0.28047788362206694,0.30279703367069954,0.9706385506024451,0.3381409426573357,0.5940000000409782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TK,polygnn_mini_DEBY_LOD2_4672969,synthetic_mini,evaluated,True,0.3075696852052071,0.37709103433904567,0.9580274897582075,0.5517981284819584,0.5619999999762513,,,,,,,,
TK,polygnn_mini_DEBY_LOD2_4677715,synthetic_mini,evaluated,True,0.31216807029189264,0.3404763055503158,0.9464795452043403,0.7522887916884492,0.6880000000237487,0.0006344076519766428,-6.528206896383448e-05,-0.0005774966000861026,3.774179524462795e-09,0.0006344076519766428,-6.528206896383448e-05,-0.0005774966000861026,3.774179524462795e-09
TK,polygnn_mini_DEBY_LOD2_4681422,synthetic_mini,evaluated,True,0.20264251572671124,0.3090378238927641,0.9584722146980429,1.4144270477982726,2.2660000000032596,1.6391726076481206e-07,-6.826494067246891e-07,3.160038963834211e-08,2.1959390562376058e-05,1.6391726076481206e-07,-6.826494067246891e-07,3.160038963834211e-08,2.1959390562376058e-05
TK,polygnn_mini_DEBY_LOD2_4717633,synthetic_mini,evaluated,True,0.3175787360206973,0.3933048358748735,0.9576833241194764,0.4750859642012431,0.5470000000204891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TK,polygnn_mini_DEBY_LOD2_4731695,synthetic_mini,evaluated,True,0.1868542558461737,0.10813415597511408,0.9739743954862523,0.17633325913919518,0.6410000000032596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TK,polygnn_mini_DEBY_LOD2_4735908,synthetic_mini,evaluated,True,0.18648813090278163,0.10577470637221334,0.976126990518225,0.15781556284246606,0.6089999999967404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TK,polygnn_mini_DEBY_LOD2_4768530,synthetic_mini,evaluated,True,0.7193292789504584,1.4520288409421966,0.8306554775540624,2.2152415591799364,0.6410000000032596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TK,polygnn_mini_DEBY_LOD2_4773826,synthetic_mini,evaluated,True,0.22683550692250862,0.38083146028840476,0.9602177403946712,0.6056228730154406,1.0939999999827705,-0.6826590903062787,-1.4106872657275336,0.11532154293220498,-0.6948441518358247,-0.6826590903062787,-1.4106872657275336,0.11532154293220498,-0.6948441518358247
TK,polygnn_mini_DEBY_LOD2_4827110,synthetic_mini,evaluated,True,0.18229845713249337,0.07878140148064734,0.9779015412715741,0.0770510926651071,1.0630000000237487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TK,polygnn_mini_DEBY_LOD2_4833066,synthetic_mini,evaluated,True,0.32116186440944183,0.399057266560888,0.9655377945828005,0.48281981491939474,0.5150000000139698,,,,,0.0,0.0,0.0,0.0
TK,polygnn_mini_DEBY_LOD2_4862505,synthetic_mini,evaluated,True,0.48710901563407727,1.1382031270797617,0.857623137980219,0.28387039398761205,0.6099999999860302,0.00014427442089975928,6.739807485223182e-05,-3.5870255913339477e-06,0.00043355280096107895,0.00014427442089975928,6.739807485223182e-05,-3.5870255913339477e-06,0.00043355280096107895
TK,polygnn_mini_DEBY_LOD2_4869536,synthetic_mini,evaluated,True,0.3420833876180375,0.44594772161780794,0.9542714949537041,0.4358218488800433,0.5160000000032596,,,,,0.0,0.0,0.0,0.0
TK,polygnn_mini_DEBY_LOD2_4870013,synthetic_mini,evaluated,True,0.23618005222336855,0.24928038064642555,0.9700700401253947,0.33455478644551206,0.5780000000377186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TK,polygnn_mini_DEBY_LOD2_4901641,synthetic_mini,evaluated,True,0.49516920726613234,1.021006016206833,0.8951198515898593,1.3761277319695178,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TK,polygnn_mini_DEBY_LOD2_4914914,synthetic_mini,evaluated,True,0.5499672057975267,1.4384687588282912,0.8120029450078594,2.660379290431598,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TK,polygnn_mini_DEBY_LOD2_4948910,synthetic_mini,evaluated,True,0.34127811973341726,0.4949573223173675,0.9165759769819631,0.16696404520331126,0.7189999999827705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TK,polygnn_mini_DEBY_LOD2_4967349,synthetic_mini,evaluated,True,0.2483600633348428,0.20127963485992906,0.9634373090125903,0.12277969541738928,0.6399999999557622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TK,polygnn_mini_DEBY_LOD2_5004510,synthetic_mini,evaluated,True,0.2029965391809213,0.17092637473495143,0.9664754469966745,0.16771748073762166,0.6570000000065193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TK,polygnn_mini_DEBY_LOD2_5055513,synthetic_mini,evaluated,True,0.16605683179226288,0.09747592266045874,0.9793964639792769,0.1241664730225771,0.8599999999860302,-4.0228732650637866e-07,0.00010759149822633929,0.00012241474671603747,0.0001557323512188652,-4.0228732650637866e-07,0.00010759149822633929,0.00012241474671603747,0.0001557323512188652
TK,polygnn_mini_DEBY_LOD2_5056245,synthetic_mini,evaluated,True,1.2779320080855774,3.120926299476943,0.6503037692785909,2.2276970850313806,1.4059999999590218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TK,polygnn_mini_DEBY_LOD2_5056401,synthetic_mini,evaluated,True,0.5790179328808659,1.566114720430113,0.6389509016188859,1.168880581354486,21.09399999998277,-0.0046214606342877,-0.0026052724517811043,-0.0058340658143684054,-0.024565176153734658,-0.0046214606342877,-0.0026052724517811043,-0.0058340658143684054,-0.024565176153734658
TK,polygnn_mini_DEBY_LOD2_5092970,synthetic_mini,evaluated,True,0.18598611234860235,0.30657987385082275,0.9156035527884802,0.12016540924459927,0.8599999999860302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TK,polygnn_mini_DEBY_LOD2_5100005,synthetic_mini,evaluated,True,0.4947002021537532,0.8710190309454782,0.8726151959556246,0.3797476096123803,0.5470000000204891,,,,,0.0,0.0,0.0,0.0
TK,polygnn_mini_DEBY_LOD2_5137190,synthetic_mini,evaluated,True,0.15232490601666882,0.09918267352877413,0.9712580876849659,0.14651555646453918,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TK,polygnn_mini_DEBY_LOD2_5142315,synthetic_mini,evaluated,True,0.18329347316091932,0.09672409261120896,0.9789787739736524,0.1359679578516184,0.6100000000442378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TK,polygnn_mini_DEBY_LOD2_5184618,synthetic_mini,evaluated,True,0.6492230922084745,1.7534374905066406,0.7481387356902056,1.7939906369092538,1.2040000000270084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TK,polygnn_mini_DEBY_LOD2_5184797,synthetic_mini,evaluated,True,0.20489766606079152,0.3247530752337119,0.9310386793353828,0.10396630652855794,1.1869999999762513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TK,polygnn_mini_DEBY_LOD2_5271709,synthetic_mini,evaluated,True,0.2012694731962814,0.20989122305848168,0.9651372978087736,0.28453352713162566,0.5160000000032596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TK,polygnn_mini_DEBY_LOD2_5273475,synthetic_mini,evaluated,True,0.2052909330789797,0.19889622777655147,0.97030475801497,0.35773144680259295,0.5150000000139698,,,,,0.0,0.0,0.0,0.0
TK,polygnn_mini_DEBY_LOD2_8573782,synthetic_mini,evaluated,True,0.37702092195853276,1.120337314303549,0.7350636377186732,0.5521355686636888,5.061999999976251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TK,polygnn_mini_DEBY_LOD2_8573862,synthetic_mini,evaluated,True,1.6997420942688355,3.4256136435430498,0.6022405528280778,3.8156460114005952,1.7650000000139698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FULL,point2building_00032_z41aca4f400000f6c,real_zurich,evaluated,True,2.007534193274929,2.527005113112435,0.6413575112346531,0.19603001038591356,0.5630000000237487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FULL,point2building_00089_z41ad26d300061d2a,real_zurich,evaluated,True,2.1224056648049743,2.7774181624902154,0.6446654076601767,0.4950434244901378,0.5470000000204891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FULL,point2building_00612_z41afb9c5000028d4,real_zurich,evaluated,True,1.4522524313966643,2.0041984817693645,0.600108255241636,0.328466926924612,0.5929999999934807,-0.336333595554569,-0.6056034072262579,0.056851239151046395,0.004240234284329125,-0.336333595554569,-0.6056034072262579,0.056851239151046395,0.004240234284329125
FULL,point2building_00828_z41aca4f400001a79,real_zurich,evaluated,True,1.0022882610528128,1.5899801355670293,0.7840154039841699,0.09274734032303603,0.5309999999590218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FULL,point2building_01020_z41af1c5900042690,real_zurich,evaluated,True,0.7707906414801918,1.1051363219703716,0.6785077061294484,0.05670187973372796,0.5459999999729916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FULL,point2building_01182_z41ac39cc00001edd,real_zurich,evaluated,True,1.0058192009532516,1.3800953495038746,0.7518577863980958,0.09677391193542723,0.5310000000172295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FULL,point2building_01226_z434cc37600000036,real_zurich,evaluated,True,1.7168480864025462,2.488458171204026,0.6747408155410523,0.14367662806805218,0.5310000000172295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FULL,point2building_01231_z43d783460000001b,real_zurich,evaluated,True,1.1950276653828211,2.2610000531092744,0.7607299308849813,0.46254576811651904,0.5160000000032596,0.012219432701330524,0.3425069086140853,0.016542599953586534,-0.025847534267830763,0.012219432701330524,0.3425069086140853,0.016542599953586534,-0.025847534267830763
FULL,point2building_01232_z43d783d80000001d,real_zurich,evaluated,True,2.0820169258835475,3.506712001019019,0.7151784252861132,0.53394654645906,0.5160000000032596,,,,,0.03779468012512455,0.37834508635774,0.03315582309166232,0.0
FULL,point2building_01234_z43eaf3bb00000000,real_zurich,evaluated,True,1.0700605182718257,1.7230453317185201,0.7511460524733459,0.17583177175867407,0.5310000000172295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FULL,point2building_01244_z45b11be700005ac6,real_zurich,evaluated,True,1.0235609511217965,1.4290192422360477,0.6220111961074716,0.21739171580691613,0.5470000000204891,-0.04476800511316714,-0.12888183705165424,0.03264179573328807,-0.01493596180710563,-0.04476800511316714,-0.12888183705165424,0.03264179573328807,-0.01493596180710563
FULL,point2building_01496_z41acfcf900040363,real_zurich,evaluated,True,2.2382803476898365,3.2142226987051212,0.6292143212996237,0.4043870943410517,0.5310000000172295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FULL,point2building_02062_z45b11b6e00004d35,real_zurich,evaluated,True,1.1738900097715135,1.8762406094158268,0.6906940002460842,0.2099300038051485,0.5469999999622814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FULL,point2building_02073_z45b11b6f00004d43,real_zurich,evaluated,True,1.9946361689430878,2.3109411877927135,0.5960426033152066,0.20546094317465238,0.5309999999590218,-0.041565344856484554,-0.21924413559705558,0.03246476957298283,-0.053917152813465735,-0.041565344856484554,-0.21924413559705558,0.03246476957298283,-0.053917152813465735
FULL,point2building_02308_z45b11b8c000050a2,real_zurich,evaluated,True,1.2375755959374688,1.6473291109544004,0.7161380920604071,0.09917405012522232,0.5630000000237487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FULL,point2building_02420_z4631e26b00000002,real_zurich,evaluated,True,0.4292190549631918,0.5534529967877866,0.8623391492400687,0.1781624511864045,0.5470000000204891,0.0131955024352991,0.052303679442671225,0.00806375009385274,1.3977391188912947e-09,0.0131955024352991,0.052303679442671225,0.00806375009385274,1.3977391188912947e-09
FULL,point2building_02648_z478b924900000293,real_zurich,evaluated,True,0.9768950612541245,1.5502361432590033,0.844135368753546,0.4479718886907218,0.5320000000065193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FULL,point2building_02691_z45b11c0900005eba,real_zurich,evaluated,True,1.8721229321384811,3.183025859035051,0.6858285330244188,0.3428710612719245,0.5630000000237487,-0.05584851093087018,-0.04632654224313315,0.04007355193627027,-0.08921691778512258,-0.05584851093087018,-0.04632654224313315,0.04007355193627027,-0.08921691778512258
FULL,point2building_02762_z478b924b00000309,real_zurich,evaluated,True,1.3769257314247727,2.1324016668803525,0.7503431638641784,0.44880205290524244,0.5470000000204891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FULL,point2building_02842_z478b924d00000360,real_zurich,evaluated,True,0.9111636528482283,1.1519854862834626,0.7299021180718135,0.6795225113050479,0.5470000000204891,0.0521974355800765,0.10732335951821037,0.00730385956727253,-1.660916182366634e-09,0.0521974355800765,0.10732335951821037,0.00730385956727253,-1.660916182366634e-09
FULL,point2building_02888_z5c37184f8d8a0056,real_zurich,evaluated,True,2.3205842895119195,3.0956215726218845,0.5248051944623306,3.847889290339757,0.5630000000237487,-0.14439072853138413,-0.30400065128724885,0.047270867968152164,4.439177311210685e-05,-0.14439072853138413,-0.30400065128724885,0.047270867968152164,4.439177311210685e-05
FULL,point2building_02926_z478b9252000004a9,real_zurich,evaluated,True,2.3368175034898533,2.99903628234697,0.600302256871738,2.0460480801349115,0.6099999999860302,0.0343150827826757,-0.0145491829284361,0.020325209685648327,0.019492906115356146,0.0343150827826757,-0.0145491829284361,0.020325209685648327,0.019492906115356146
FULL,point2building_03024_z4b29d97200000000,real_zurich,evaluated,True,0.7011738073179543,1.127978176484349,0.6534970602969763,0.7474205904694963,0.5630000000237487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FULL,point2building_03060_z4cd103de00000004,real_zurich,evaluated,True,0.2053265423681394,0.40817692149636503,0.8550327594775723,0.05741180496851832,0.5320000000065193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FULL,point2building_03096_z5061a3c42f350000,real_zurich,evaluated,True,0.5038402005833656,0.5728883805972096,0.8631712906723052,0.07594711085065312,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FULL,point2building_03120_z47050adb000005fd,real_zurich,evaluated,True,0.927308488535455,1.2680226952116818,0.8048678850242044,0.281092956263134,0.5929999999934807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FULL,point2building_03177_z57b4146355ea0033,real_zurich,evaluated,True,1.3803521950388102,1.8365668268584456,0.6545620937780532,0.07745433199377066,0.5459999999729916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FULL,point2building_03215_z47050ae1000007c1,real_zurich,evaluated,True,3.8314441188742285,4.473814503252196,0.5757290656935149,0.1750450776088907,0.5160000000032596,0.006443214061249591,0.015867495616539884,0.007966084479798297,-0.002905793057834366,0.006443214061249591,0.015867495616539884,0.007966084479798297,-0.002905793057834366
